name,runCount,timeOut,equivalent,deterministic,finished,numQubits1,numQubits2,numGates1,numGates2,diffEquivalenceCount,initTimeMean,initTimeVariance,runTimeMean,runTimeVariance,maxActiveNodes
portfolioqaoa_04_ng0_mp3,277,30,false,true,true,8,8,138,143,226,0.00084292,1.82488e-07,0.0195037,3.63032e-06,1790
portfolioqaoa_04_ng0_ng3,190,30,false,true,true,4,4,138,123,232,0.000603662,4.17903e-10,0.0184022,3.78067e-06,170
portfolioqaoa_04_ng3_mp0,176,30,false,true,true,4,4,123,189,204,0.000823254,6.20455e-10,0.0207053,2.4991e-06,170
portfolioqaoa_04_ng3_mp3,280,30,false,true,true,8,8,123,143,216,0.000808264,4.42198e-10,0.0188511,3.65603e-06,1790
portfolioqaoa_08_ind_mp0,3,30,false,true,true,8,8,116,693,0,0.0012181,1.02179e-08,10.8807,0.0105139,0
portfolioqaoa_08_ind_mp3,1,30,false,true,false,8,127,134,666,0,30,0,30,0,0
portfolioqaoa_08_ind_ng0,1,30,false,true,false,8,8,134,438,0,30,0,30,0,0
portfolioqaoa_08_ind_ng3,3,30,false,true,true,8,8,116,393,0,0.000741464,3.57063e-09,16.4376,7.00535,0
portfolioqaoa_08_mp0_mp3,3,30,false,true,true,16,16,693,648,0,0.00437981,1.41459e-05,22.7064,0.345095,0
portfolioqaoa_08_ng0_mp0,3,30,false,true,true,8,8,420,693,0,0.00120314,1.02873e-08,25.6467,0.0159008,0
portfolioqaoa_08_ng0_mp3,3,30,false,true,true,16,16,420,648,0,0.00121785,1.23272e-08,16.5925,0.261841,0
portfolioqaoa_08_ng0_ng3,3,30,false,true,true,8,8,420,393,0,0.000725475,5.20418e-09,22.3203,2.76463e-05,0
portfolioqaoa_08_ng3_mp0,3,30,false,true,true,8,8,393,693,0,0.00120887,1.48493e-08,26.0737,0.00184886,0
portfolioqaoa_08_ng3_mp3,3,30,false,true,true,16,16,393,648,0,0.00124237,1.8117e-08,16.8669,0.00765747,0
portfolioqaoa_16_ind_mp0,1,30,false,true,false,16,127,458,3505,0,30,0,30,0,0
portfolioqaoa_16_ind_mp3,1,30,false,true,false,16,127,458,2880,0,30,0,30,0,0
portfolioqaoa_16_ind_ng0,1,30,false,true,false,16,16,458,1450,0,30,0,30,0,0
portfolioqaoa_16_ind_ng3,1,30,false,true,false,16,16,458,1399,0,30,0,30,0,0
portfolioqaoa_16_mp0_mp3,1,30,false,true,false,127,127,3505,2880,0,30,0,30,0,0
portfolioqaoa_16_ng0_mp0,1,30,false,true,false,16,127,1450,3505,0,30,0,30,0,0
portfolioqaoa_16_ng0_mp3,1,30,false,true,false,16,127,1450,2880,0,30,0,30,0,0
portfolioqaoa_16_ng0_ng3,1,30,false,true,false,16,16,1450,1399,0,30,0,30,0,0
portfolioqaoa_16_ng3_mp0,1,30,false,true,false,16,127,1399,3505,0,30,0,30,0,0
portfolioqaoa_16_ng3_mp3,1,30,false,true,false,16,127,1399,2880,0,30,0,30,0,0
portfoliovqe_04_ind_mp0,20,30,false,true,true,4,4,34,257,0,0.000864864,1.98507e-09,0.150186,0.000717888,170
portfoliovqe_04_ind_mp3,86,30,false,true,true,8,8,34,126,0,0.000798372,4.90641e-10,0.0754513,0.000348107,1790
portfoliovqe_04_ind_ng0,34,30,false,true,true,4,4,34,206,0,0.00061859,4.5401e-10,0.145809,2.27186e-05,170
portfoliovqe_04_ind_ng3,44,30,false,true,true,4,4,34,90,0,0.000587799,5.66157e-10,0.10708,1.78878e-05,170
portfoliovqe_04_mp0_mp3,24,30,false,true,true,8,8,257,126,248,0.0142608,0.000296951,0.177823,0.000219986,1790
portfoliovqe_04_ng0_mp0,21,30,false,true,true,4,4,206,257,380,0.000889604,1.45214e-09,0.224686,6.48956e-05,170
portfoliovqe_04_ng0_mp3,32,30,false,true,true,8,8,206,126,214,0.000834594,6.12527e-10,0.157242,1.58219e-05,1790
portfoliovqe_04_ng0_ng3,32,30,false,true,true,4,4,206,90,180,0.000635678,2.27609e-09,0.156539,6.5791e-06,170
portfoliovqe_04_ng3_mp0,29,30,false,true,true,4,4,90,257,180,0.000883168,1.03906e-09,0.193232,0.000257533,170
portfoliovqe_04_ng3_mp3,40,30,false,true,true,8,8,90,126,168,0.000810852,5.97055e-10,0.118842,2.52207e-05,1790
portfoliovqe_08_ind_mp0,1,30,false,true,false,8,127,125,1030,0,30,0,30,0,0
portfoliovqe_08_ind_mp3,3,30,false,true,true,16,16,116,682,0,0.00131859,2.79742e-09,13.2313,0.0345547,0
portfoliovqe_08_ind_ng0,3,30,false,true,true,8,8,116,748,0,0.000785631,4.71136e-09,14.8802,0.05864,0
portfoliovqe_08_ind_ng3,3,30,false,true,true,8,8,116,242,0,0.000700093,1.33625e-09,17.7795,0.00275658,0
portfoliovqe_08_mp0_mp3,1,30,false,true,false,127,127,1030,691,0,30,0,30,0,0
portfoliovqe_08_ng0_mp0,1,30,false,true,false,8,127,757,1030,0,30,0,30,0,0
portfoliovqe_08_ng0_mp3,1,30,false,true,false,8,127,757,691,0,30,0,30,0,0
portfoliovqe_08_ng0_ng3,1,30,false,true,false,8,8,757,251,0,30,0,30,0,0
portfoliovqe_08_ng3_mp0,1,30,false,true,false,8,127,251,1030,0,30,0,30,0,0
portfoliovqe_08_ng3_mp3,1,30,false,true,false,8,127,251,691,0,30,0,30,0,0
portfoliovqe_16_ind_mp0,1,30,false,true,false,16,127,441,4972,0,30,0,30,0,0
portfoliovqe_16_ind_mp3,1,30,false,true,false,16,127,441,3330,0,30,0,30,0,0
portfoliovqe_16_ind_ng0,1,30,false,true,false,16,16,441,2857,0,30,0,30,0,0
portfoliovqe_16_ind_ng3,1,30,false,true,false,16,16,441,708,0,30,0,30,0,0
portfoliovqe_16_mp0_mp3,1,30,false,true,false,127,127,4972,3330,0,30,0,30,0,0
portfoliovqe_16_ng0_mp0,1,30,false,true,false,16,127,2857,4972,0,30,0,30,0,0
portfoliovqe_16_ng0_mp3,1,30,false,true,false,16,127,2857,3330,0,30,0,30,0,0
portfoliovqe_16_ng0_ng3,1,30,false,true,false,16,16,2857,708,0,30,0,30,0,0
portfoliovqe_16_ng3_mp0,1,30,false,true,false,16,127,708,4972,0,30,0,30,0,0
portfoliovqe_16_ng3_mp3,1,30,false,true,false,16,127,708,3330,0,30,0,30,0,0
qft_04_ind_mp0,25,30,true,true,true,4,4,12,63,0,0.000737032,3.94927e-10,0.100187,0.000791742,50
qft_04_ind_mp3,50,30,false,true,true,8,8,12,40,0,0.000745537,4.66008e-10,0.0953636,0.000105532,207
qft_04_ind_ng0,53,30,true,true,true,4,4,12,48,0,0.000577581,2.95641e-10,0.0866368,6.6735e-05,43
qft_04_ind_ng3,72,30,true,true,true,4,4,12,33,0,0.000581359,3.75895e-10,0.0835698,8.54819e-05,35
qft_04_mp0_mp3,39,30,false,true,true,8,8,63,40,76,0.000876751,3.58039e-10,0.119366,0.000112559,224
qft_04_ng0_mp0,53,30,true,true,true,4,4,48,63,84,0.000741454,4.23916e-10,0.0933478,6.0918e-06,34
qft_04_ng0_mp3,53,30,false,true,true,8,8,48,40,64,0.000740583,3.51172e-10,0.108677,6.13802e-05,256
qft_04_ng0_ng3,56,30,true,true,true,4,4,48,33,62,0.000583332,4.49759e-10,0.0859722,6.12928e-05,35
qft_04_ng3_mp0,53,30,true,true,true,4,4,33,63,66,0.000736711,5.47856e-10,0.0899425,0.000215464,34
qft_04_ng3_mp3,51,30,false,true,true,8,8,33,40,58,0.000752471,1.76208e-09,0.095004,0.000233827,208
qft_08_ind_mp0,13,30,true,true,true,8,8,40,326,0,0.000948164,1.35849e-09,0.373681,4.95464e-05,1194
qft_08_ind_mp3,3,30,false,true,true,16,16,40,259,0,0.000985439,3.71477e-09,3.26891,0.0100882,33664
qft_08_ind_ng0,14,30,true,true,true,8,8,40,176,0,0.000625098,7.41562e-10,0.178473,0.0020854,891
qft_08_ind_ng3,53,30,true,true,true,8,8,40,129,0,0.000616089,4.6629e-10,0.133923,0.000993548,906
qft_08_mp0_mp3,3,30,false,true,true,16,16,326,259,386,0.0012812,9.8686e-10,5.07185,0.0141916,34432
qft_08_ng0_mp0,8,30,true,true,true,8,8,176,326,312,0.000984258,1.53294e-09,0.562715,0.00147699,850
qft_08_ng0_mp3,3,30,false,true,true,16,16,176,259,320,0.00100158,2.64846e-09,5.30836,0.00602632,49792
qft_08_ng0_ng3,34,30,true,true,true,8,8,176,129,242,0.000639441,5.21996e-10,0.124193,0.000311002,542
qft_08_ng3_mp0,9,30,true,true,true,8,8,129,326,248,0.000989538,3.29792e-09,0.458737,0.000432768,850
qft_08_ng3_mp3,3,30,false,true,true,16,16,129,259,258,0.000999245,4.6246e-10,3.3713,0.00742137,33664
qft_16_ind_mp0,1,30,false,true,false,16,127,161,1805,0,30,0,30,0,0
qft_16_ind_mp3,1,30,false,true,false,16,127,161,1128,0,30,0,30,0,0
qft_16_ind_ng0,1,30,false,true,false,16,16,161,689,0,30,0,30,0,0
qft_16_ind_ng3,1,30,false,true,false,16,16,161,530,0,30,0,30,0,0
qft_16_mp0_mp3,1,30,false,true,false,127,127,1805,1128,0,30,0,30,0,0
qft_16_ng0_mp0,1,30,false,true,false,16,127,689,1805,0,30,0,30,0,0
qft_16_ng0_mp3,1,30,false,true,false,16,127,689,1128,0,30,0,30,0,0
qft_16_ng0_ng3,3,30,false,true,true,16,16,672,513,0,0.00100245,1.52042e-08,11.9802,0.00199502,0
qft_16_ng3_mp0,1,30,false,true,false,16,127,530,1805,0,30,0,30,0,0
qft_16_ng3_mp3,1,30,false,true,false,16,127,530,1128,0,30,0,30,0,0
qnn_04_ind_mp0,12,30,true,true,true,4,4,55,150,34,0.000827381,1.48559e-09,0.18396,0.0042846,170
qnn_04_ind_mp3,18,30,false,true,true,8,8,55,114,12,0.00080787,4.31464e-10,0.223924,0.000191223,1790
qnn_04_ind_ng0,37,30,true,true,true,4,4,55,111,14,0.000597191,5.87694e-10,0.159173,0.000901703,138
qnn_04_ind_ng3,31,30,true,true,true,4,4,55,102,10,0.000606105,5.39589e-10,0.166446,0.000463829,170
qnn_04_mp0_mp3,13,30,false,true,true,8,8,150,114,172,0.0278158,0.00162357,0.293135,0.000983283,1790
qnn_04_ng0_mp0,27,30,true,true,true,4,4,111,150,174,0.000825415,6.96947e-10,0.168639,0.000125845,58
qnn_04_ng0_mp3,18,30,false,true,true,8,8,111,114,158,0.000806797,4.73737e-10,0.270365,0.000234089,1790
qnn_04_ng0_ng3,29,30,true,true,true,4,4,111,102,158,0.000616504,6.23982e-10,0.155746,0.000172286,82
qnn_04_ng3_mp0,37,30,true,true,true,4,4,102,150,156,0.000824245,9.07621e-10,0.145828,0.000751071,90
qnn_04_ng3_mp3,19,30,false,true,true,8,8,102,114,148,0.000809975,8.85119e-10,0.306347,0.00178138,1790
qnn_08_ind_mp0,3,30,true,true,true,8,8,207,523,168,0.00115961,2.08585e-09,7.73014,0.155664,43690
qnn_08_ind_mp3,1,30,false,true,false,8,127,216,488,0,30,0,30,0,0
qnn_08_ind_ng0,1,30,false,true,false,8,8,216,328,0,30,0,30,0,0
qnn_08_ind_ng3,1,30,false,true,false,8,8,216,300,0,30,0,30,0,0
qnn_08_mp0_mp3,1,30,false,true,false,127,127,532,488,0,30,0,30,0,0
qnn_08_ng0_mp0,3,30,true,true,true,8,8,319,523,484,0.00114988,3.85169e-09,1.43715,0.00204428,910
qnn_08_ng0_mp3,1,30,false,true,false,8,127,328,488,0,30,0,30,0,0
qnn_08_ng0_ng3,3,30,true,true,true,8,8,319,291,448,0.000757906,1.81585e-09,2.16087,0.0402425,858
qnn_08_ng3_mp0,3,30,true,true,true,8,8,291,523,454,0.00112795,4.47847e-09,1.66383,0.00333816,994
qnn_08_ng3_mp3,1,30,false,true,false,8,127,300,488,0,30,0,30,0,0
qnn_16_ind_mp0,1,30,false,true,false,16,127,816,2564,0,30,0,30,0,0
qnn_16_ind_mp3,1,30,false,true,false,16,127,816,1920,0,30,0,30,0,0
qnn_16_ind_ng0,1,30,false,true,false,16,16,816,1040,0,30,0,30,0,0
qnn_16_ind_ng3,1,30,false,true,false,16,16,816,981,0,30,0,30,0,0
qnn_16_mp0_mp3,1,30,false,true,false,127,127,2564,1920,0,30,0,30,0,0
qnn_16_ng0_mp0,1,30,false,true,false,16,127,1040,2564,0,30,0,30,0,0
qnn_16_ng0_mp3,1,30,false,true,false,16,127,1040,1920,0,30,0,30,0,0
qnn_16_ng0_ng3,1,30,false,true,false,16,16,1040,981,0,30,0,30,0,0
qnn_16_ng3_mp0,1,30,false,true,false,16,127,981,2564,0,30,0,30,0,0
qnn_16_ng3_mp3,1,30,false,true,false,16,127,981,1920,0,30,0,30,0,0
