name,runCount,timeOut,equivalent,deterministic,finished,numQubits1,numQubits2,numGates1,numGates2,diffEquivalenceCount,initTimeMean,initTimeVariance,runTimeMean,runTimeVariance,maxActiveNodes
dj_04_ind_mp0,796,30,true,true,true,4,4,10,41,0,0.00124123,3.58323e-10,0.000868956,7.4289e-08,26
dj_04_ind_mp3,846,30,false,true,true,8,8,10,36,0,0.00124117,1.80475e-10,0.00103574,4.47976e-08,54
dj_04_ind_ng0,1907,30,true,true,true,4,4,10,29,0,0.00113862,7.61454e-10,0.000784774,4.40839e-08,14
dj_04_ind_ng3,1573,30,true,true,true,4,4,10,35,0,0.00114677,2.46353e-09,0.000857607,1.2075e-07,14
dj_04_mp0_mp3,1412,30,false,true,true,8,8,41,36,0,0.0014251,1.37805e-08,0.00172063,1.76909e-07,276
dj_04_ng0_mp0,1433,30,true,true,true,4,4,29,41,0,0.00129013,8.91887e-09,0.00114273,9.75656e-08,26
dj_04_ng0_mp3,1551,30,false,true,true,8,8,29,36,0,0.00127151,5.76974e-09,0.00126451,8.40834e-08,55
dj_04_ng0_ng3,1681,30,true,true,true,4,4,29,35,0,0.0011532,3.42307e-09,0.000860575,6.64065e-08,14
dj_04_ng3_mp0,1675,30,true,true,true,4,4,35,41,0,0.00127312,6.23508e-09,0.00113736,2.05578e-07,30
dj_04_ng3_mp3,1446,30,false,true,true,8,8,35,36,0,0.00126447,2.94626e-09,0.00126118,9.79881e-08,55
dj_08_ind_mp0,1431,30,true,true,true,8,8,22,117,0,0.00128985,1.19848e-09,0.00166993,6.88524e-08,106
dj_08_ind_mp3,997,30,false,true,true,16,16,22,84,0,0.00131461,1.00477e-08,0.00233127,3.554e-07,936
dj_08_ind_ng0,1620,30,true,true,true,8,8,22,63,0,0.00117017,4.39139e-09,0.00133845,1.67643e-07,28
dj_08_ind_ng3,1631,30,true,true,true,8,8,22,61,0,0.00115047,7.88075e-10,0.00120447,3.84892e-08,30
dj_08_mp0_mp3,130,30,false,true,true,16,16,117,84,0,0.0014601,9.09404e-09,0.0413583,2.03152e-05,67784
dj_08_ng0_mp0,995,30,true,true,true,8,8,63,117,0,0.00130849,6.47853e-09,0.00186385,2.73592e-07,106
dj_08_ng0_mp3,725,30,false,true,true,16,16,63,84,0,0.00131412,9.33829e-09,0.00238431,4.06083e-07,937
dj_08_ng0_ng3,1529,30,true,true,true,8,8,63,61,0,0.0011655,2.53199e-09,0.001542,2.4334e-07,30
dj_08_ng3_mp0,1257,30,true,true,true,8,8,61,117,0,0.00129404,2.32243e-09,0.00210179,1.79094e-07,110
dj_08_ng3_mp3,1245,30,false,true,true,16,16,61,84,0,0.00129769,3.80065e-09,0.00227308,1.77031e-07,937
dj_16_ind_mp0,268,30,false,true,true,31,31,46,296,0,0.00140628,5.47073e-09,0.0104206,1.45751e-06,1054
dj_16_ind_mp3,31,30,false,true,true,33,33,46,200,0,0.00137295,1.54508e-10,0.133608,7.14903e-05,230160
dj_16_ind_ng0,693,30,true,true,true,16,16,46,125,0,0.00117419,1.97528e-09,0.00195338,1.51161e-07,62
dj_16_ind_ng3,1046,30,true,true,true,16,16,46,131,0,0.00119585,4.60637e-09,0.00335046,3.47877e-07,62
dj_16_mp0_mp3,1,30,false,true,false,127,127,312,216,0,30,0,30,0,0
dj_16_ng0_mp0,107,30,false,true,true,31,31,125,296,0,0.00182326,1.48152e-06,0.0414737,3.44938e-06,1086
dj_16_ng0_mp3,17,30,false,true,true,33,33,125,200,0,0.0017636,1.0682e-06,0.280717,1.74286e-05,230161
dj_16_ng0_ng3,357,30,true,true,true,16,16,125,131,0,0.0011897,1.02959e-10,0.00784044,2.08705e-06,62
dj_16_ng3_mp0,122,30,false,true,true,31,31,131,296,0,0.00141351,6.99409e-11,0.0450474,2.27767e-06,1038
dj_16_ng3_mp3,17,30,false,true,true,33,33,131,200,0,0.00139945,2.32605e-10,0.277046,3.49088e-06,230161
portfolioqaoa_04_ind_mp0,38,30,false,true,true,4,4,34,189,0,0.0185823,0.000457647,0.0908635,0.000199808,170
portfolioqaoa_04_ind_mp3,71,30,false,true,true,8,8,34,143,0,0.00189468,2.22244e-05,0.0907398,0.000387987,1790
portfolioqaoa_04_ind_ng0,70,30,false,true,true,4,4,34,138,0,0.0182981,0.000441245,0.0793793,0.000180609,170
portfolioqaoa_04_ind_ng3,68,30,false,true,true,4,4,34,123,0,0.00259356,6.6227e-05,0.090368,0.000270547,170
portfolioqaoa_04_mp0_mp3,7,30,false,true,true,8,8,189,143,0,0.0015171,2.69343e-10,0.634455,0.000144943,27370
portfolioqaoa_04_ng0_mp0,33,30,false,true,true,4,4,138,189,0,0.00135046,9.50998e-11,0.145164,3.96153e-05,170
portfolioqaoa_04_ng0_mp3,39,30,false,true,true,8,8,138,143,0,0.00134343,1.80606e-10,0.129943,1.68291e-05,1790
portfolioqaoa_04_ng0_ng3,38,30,false,true,true,4,4,138,123,0,0.00119502,7.29373e-11,0.125724,2.69411e-05,170
portfolioqaoa_04_ng3_mp0,35,30,false,true,true,4,4,123,189,0,0.00134794,8.36873e-11,0.138677,4.70937e-05,170
portfolioqaoa_04_ng3_mp3,38,30,false,true,true,8,8,123,143,0,0.0026152,5.91298e-05,0.127489,2.89903e-05,1790
portfolioqaoa_08_ind_mp0,3,30,false,true,true,8,8,116,693,0,0.00155625,1.5459e-09,28.9972,0.174105,0
portfolioqaoa_08_ind_mp3,3,30,false,true,true,16,16,116,648,0,0.00174442,6.99368e-08,19.4539,0.941745,0
portfolioqaoa_08_ind_ng0,3,30,false,true,true,8,8,116,420,0,0.00126727,9.60533e-10,26.6711,0.112296,0
portfolioqaoa_08_ind_ng3,3,30,false,true,true,8,8,116,393,0,0.00128905,3.9937e-09,25.8102,0.0086298,0
portfolioqaoa_08_mp0_mp3,1,30,false,true,false,127,127,711,666,0,30,0,30,0,0
portfolioqaoa_08_ng0_mp0,1,30,false,true,false,8,127,438,711,0,30,0,30,0,0
portfolioqaoa_08_ng0_mp3,1,30,false,true,false,8,127,438,666,0,30,0,30,0,0
portfolioqaoa_08_ng0_ng3,1,30,false,true,false,8,8,438,411,0,30,0,30,0,0
portfolioqaoa_08_ng3_mp0,1,30,false,true,false,8,127,411,711,0,30,0,30,0,0
portfolioqaoa_08_ng3_mp3,1,30,false,true,false,8,127,411,666,0,30,0,30,0,0
portfolioqaoa_16_ind_mp0,1,30,false,true,false,16,127,458,3505,0,30,0,30,0,0
portfolioqaoa_16_ind_mp3,1,30,false,true,false,16,127,458,2880,0,30,0,30,0,0
portfolioqaoa_16_ind_ng0,1,30,false,true,false,16,16,458,1450,0,30,0,30,0,0
portfolioqaoa_16_ind_ng3,1,30,false,true,false,16,16,458,1399,0,30,0,30,0,0
portfolioqaoa_16_mp0_mp3,1,30,false,true,false,127,127,3505,2880,0,30,0,30,0,0
portfolioqaoa_16_ng0_mp0,1,30,false,true,false,16,127,1450,3505,0,30,0,30,0,0
portfolioqaoa_16_ng0_mp3,1,30,false,true,false,16,127,1450,2880,0,30,0,30,0,0
portfolioqaoa_16_ng0_ng3,1,30,false,true,false,16,16,1450,1399,0,30,0,30,0,0
portfolioqaoa_16_ng3_mp0,1,30,false,true,false,16,127,1399,3505,0,30,0,30,0,0
portfolioqaoa_16_ng3_mp3,1,30,false,true,false,16,127,1399,2880,0,30,0,30,0,0
portfoliovqe_04_ind_mp0,15,30,false,true,true,4,4,34,257,0,0.00140191,5.79007e-09,0.218428,0.00095661,170
portfoliovqe_04_ind_mp3,53,30,false,true,true,8,8,34,126,0,0.00133037,1.82759e-10,0.13719,0.000208919,1790
